timestep,Auvergne_Rhone_Alpes,Nouvelle_Aquitaine,Occitanie,Provence_Alpes_Cote_dAzur
4919,87.2,120.0,89.3,120.0
4920,87.2,120.0,89.3,120.0
4921,87.2,120.0,89.494351,120.0
4922,87.2,120.0,119.3617,120.0
4923,87.2,120.0,119.3617,120.0
4924,87.2,120.0,89.3,120.0
4925,87.2,120.0,89.3,120.0
4926,83.666142,120.0,85.7,116.22047
4927,87.2,120.0,89.3,120.0
4928,32.102362,8.1636347,32.235294,7.5961093
4929,118.25459,120.0,120.0,99.737533
4930,118.25459,120.0,120.0,99.737533
4931,118.25459,120.0,120.0,99.737533
4932,113.825,120.0,115.4875,95.0
4933,51.452231,53.291156,51.947326,28.291156
4934,87.2,120.0,89.3,120.0
4935,87.2,120.0,113.83483,120.0
4936,87.2,120.0,89.3,120.0
4937,87.2,120.0,89.3,120.0
4938,87.2,120.0,89.3,120.0
4939,87.2,95.0,89.3,120.0
4940,118.25459,120.0,120.0,99.737533
4941,22.938583,22.795276,22.9,2.2047244
4942,87.2,120.0,119.3617,120.0
4943,87.2,95.0,119.3617,120.0
4944,87.2,95.0,119.3617,120.0
4945,87.2,95.0,119.3617,120.0
4946,118.25459,120.0,120.0,99.737533
4947,45.125,50.0,46.4375,75.0
4948,85.775,90.0,86.9125,65.0
4949,87.2,95.0,89.3,120.0
4950,113.825,120.0,115.4875,95.0
4951,113.825,120.0,115.4875,95.0
4952,118.25459,120.0,120.0,99.737533
4953,120.0,120.0,120.0,101.60428
4954,120.0,120.0,120.0,101.60428
4955,118.25459,120.0,120.0,99.737533
4956,118.25459,120.0,120.0,99.737533
4957,87.2,120.0,89.3,120.0
4958,87.8,120.0,120.0,120.0
4959,120.0,120.0,120.0,120.0
4960,120.0,120.0,120.0,120.0
4961,120.0,120.0,120.0,120.0
4962,87.8,120.0,120.0,120.0
4963,87.2,120.0,119.3617,120.0
4964,87.2,120.0,89.3,120.0
4965,87.2,120.0,89.3,120.0
4966,83.666142,120.0,85.7,116.22047
4967,80.522638,120.0,85.7,112.85844
4968,83.666142,120.0,85.7,116.22047
4969,87.2,120.0,89.3,120.0
4970,87.2,120.0,89.3,120.0
4971,87.2,120.0,89.3,120.0
4972,87.2,120.0,89.3,120.0
4973,87.2,120.0,89.3,120.0
4974,84.730454,120.0,86.784232,117.35877
4975,87.2,120.0,89.3,120.0
4976,43.81558,45.123614,44.167743,20.123614
4977,118.25459,120.0,120.0,99.737533
4978,118.25459,120.0,120.0,99.737533
4979,118.25459,120.0,120.0,99.737533
4980,113.825,120.0,115.4875,95.0
4981,113.825,120.0,115.4875,95.0
4982,87.2,95.0,89.3,120.0
4983,87.2,95.0,89.3,120.0
4984,87.2,95.0,89.3,120.0
4985,87.2,95.0,89.3,120.0
4986,87.2,95.0,89.3,120.0
4987,87.2,95.0,89.3,120.0
4988,118.25459,120.0,120.0,99.737533
4989,10.975,10.0,10.7125,15.0
4990,87.8,95.0,120.0,120.0
4991,120.0,95.0,120.0,120.0
4992,87.8,95.0,120.0,120.0
4993,87.2,95.0,119.3617,120.0
4994,114.05814,120.0,115.725,95.249344
4995,73.16273,79.986877,75.0,104.98688
4996,113.825,120.0,115.4875,95.0
4997,87.2,95.0,89.3,120.0
4998,113.825,120.0,115.4875,95.0
4999,113.825,120.0,115.4875,95.0
5000,118.25459,120.0,120.0,99.737533
5001,120.0,120.0,120.0,101.60428
5002,120.0,120.0,120.0,101.60428
5003,120.0,120.0,120.0,101.60428
5004,118.25459,120.0,120.0,99.737533
5005,29.35805,29.661016,29.439618,4.661016
5006,87.2,95.0,89.3,120.0
5007,120.0,120.0,120.0,120.0
5008,120.0,120.0,120.0,120.0
5009,120.0,120.0,120.0,120.0
5010,120.0,120.0,120.0,120.0
5011,120.0,120.0,120.0,120.0
5012,87.8,120.0,120.0,120.0
5013,87.2,120.0,97.877916,120.0
5014,87.2,120.0,89.3,120.0
5015,87.2,120.0,89.3,120.0
5016,87.2,120.0,89.3,120.0
5017,87.2,120.0,119.3617,120.0
5018,87.2,120.0,119.3617,120.0
5019,87.2,120.0,97.515366,120.0
5020,87.2,120.0,89.3,120.0
5021,87.2,120.0,89.3,120.0
5022,87.2,120.0,89.3,120.0
5023,87.2,95.0,89.3,120.0
5024,113.825,120.0,115.4875,95.0
5025,113.825,120.0,115.4875,95.0
5026,113.825,120.0,115.4875,95.0
5027,113.825,120.0,115.4875,95.0
5028,59.78556,62.203808,60.436627,37.203808
5029,53.05,55.0,53.575,30.0
5030,87.2,95.0,89.3,120.0
5031,87.2,95.0,89.3,120.0
5032,38.43556,42.845519,39.622857,67.845519
5033,87.2,95.0,89.3,120.0
5034,87.2,95.0,89.3,120.0
5035,87.2,95.0,119.3617,120.0
5036,113.825,120.0,115.4875,95.0
5037,87.2,95.0,119.3617,120.0
5038,120.0,120.0,120.0,120.0
5039,120.0,95.0,120.0,120.0
5040,120.0,95.0,120.0,120.0
5041,87.8,120.0,120.0,120.0
5042,11.020411,10.048568,10.758761,14.951432
5043,87.2,95.0,89.3,120.0
5044,87.2,95.0,91.297857,120.0
5045,87.2,95.0,89.3,120.0
5046,113.825,120.0,115.4875,95.0
5047,113.825,120.0,115.4875,95.0
5048,118.25459,120.0,120.0,99.737533
5049,118.25459,120.0,120.0,99.737533
5050,109.1954,120.0,120.0,99.737533
5051,109.1954,120.0,115.4875,95.0
5052,109.1954,120.0,115.4875,95.0
5053,9.5380339,33.298089,32.90393,8.2980895
5054,109.1954,120.0,115.4875,95.0
5055,109.1954,120.0,115.4875,95.0
5056,109.1954,120.0,115.4875,95.0
5057,120.0,95.0,89.3,120.0
5058,120.0,120.0,120.0,120.0
5059,120.0,120.0,120.0,120.0
5060,120.0,120.0,120.0,120.0
5061,87.8,120.0,120.0,120.0
5062,87.2,95.0,119.3617,120.0
5063,38.4,42.807487,57.956324,67.807487
5064,87.2,95.0,119.3617,120.0
5065,87.2,120.0,119.3617,120.0
5066,87.8,120.0,120.0,120.0
5067,87.2,95.0,119.3617,120.0
5068,87.2,95.0,119.3617,120.0
5069,87.2,95.0,89.3,120.0
5070,68.18085,74.658663,69.924877,99.658663
5071,87.2,95.0,89.3,120.0
5072,113.825,120.0,115.4875,95.0
5073,113.825,120.0,115.4875,95.0
5074,109.1954,120.0,115.4875,95.0
5075,109.1954,120.0,115.4875,95.0
5076,113.825,120.0,115.4875,95.0
5077,11.518635,13.632528,14.172483,11.367472
5078,120.0,95.0,120.0,120.0
5079,120.0,95.0,120.0,120.0
5080,87.2,95.0,119.3617,120.0
5081,24.081365,27.493438,25.0,52.493438
5082,87.2,95.0,89.3,120.0
5083,86.625,94.385027,101.1875,119.38503
5084,113.825,120.0,115.4875,95.0
5085,15.318635,18.121535,25.0,43.121535
5086,118.39543,120.0,120.0,120.0
5087,120.0,95.0,120.0,120.0
5088,118.97226,120.0,120.0,120.0
5089,87.8,120.0,120.0,120.0
5090,6.0277409,8.1847496,30.0,33.18475
5091,87.2,120.0,119.3617,120.0
5092,87.8,95.0,120.0,120.0
5093,120.0,95.0,120.0,120.0
5094,44.732451,63.917233,42.186702,38.917233
5095,109.1954,120.0,115.4875,95.0
5096,109.1954,120.0,115.4875,95.0
5097,109.1954,120.0,120.0,99.737533
5098,109.1954,120.0,120.0,99.737533
5099,20.0,7.6,6.2,17.4
5100,109.1954,120.0,120.0,99.737533
5101,109.1954,120.0,120.0,99.737533
5102,109.1954,120.0,120.0,120.0
5103,109.1954,120.0,120.0,120.0
5104,109.1954,120.0,120.0,120.0
5105,120.0,79.4,101.85589,104.4
5106,120.0,120.0,120.0,120.0
5107,120.0,120.0,120.0,120.0
5108,120.0,120.0,120.0,120.0
5109,120.0,120.0,120.0,120.0
5110,98.777011,120.0,120.0,120.0
5111,87.2,120.0,119.3617,120.0
5112,87.2,95.0,119.3617,120.0
5113,87.8,120.0,120.0,120.0
5114,120.0,120.0,120.0,120.0
5115,120.0,120.0,120.0,120.0
5116,87.8,95.0,120.0,120.0
5117,87.2,95.0,119.3617,120.0
5118,113.825,120.0,115.4875,95.0
5119,43.139,44.4,43.4785,19.4
5120,113.825,120.0,115.4875,95.0
5121,109.1954,120.0,115.4875,95.0
5122,109.1954,120.0,115.4875,95.0
5123,113.825,120.0,115.4875,95.0
5124,113.825,120.0,115.4875,95.0
5125,113.825,120.0,115.4875,95.0
5126,87.8,95.0,120.0,120.0
5127,105.6548,95.0,120.0,120.0
5128,120.0,95.0,120.0,120.0
5129,120.0,95.0,120.0,120.0
5130,120.0,95.0,120.0,120.0
5131,87.2,120.0,119.3617,120.0
5132,68.625,71.657754,69.441511,46.657754
5133,79.4,120.0,85.7,111.65775
5134,87.8,120.0,120.0,120.0
5135,120.0,120.0,120.0,120.0
5136,87.8,120.0,120.0,120.0
5137,87.2,120.0,119.3617,120.0
5138,120.0,120.0,120.0,101.60428
5139,87.2,120.0,89.3,120.0
5140,87.2,95.0,107.94477,120.0
5141,120.0,95.0,120.0,120.0
5142,39.611207,9.46175,12.234534,34.46175
5143,109.1954,120.0,115.4875,95.0
5144,109.1954,120.0,115.4875,95.0
5145,109.1954,120.0,120.0,99.737533
5146,17.011494,10.2,9.0091954,14.8
5147,22.988506,5.0,3.3908046,20.0
5148,80.0,94.6,91.294,69.6
5149,120.0,79.4,87.8,104.4
5150,109.1954,120.0,120.0,99.737533
5151,109.1954,120.0,120.0,99.737533
5152,109.1954,120.0,120.0,99.737533
5153,88.97011,102.404,98.727306,77.403996
5154,120.0,95.0,120.0,120.0
5155,120.0,95.0,120.0,120.0
5156,114.35632,120.0,120.0,120.0
5157,87.8,120.0,120.0,120.0
5158,87.2,120.0,119.3617,120.0
5159,87.2,120.0,119.3617,120.0
5160,87.2,120.0,119.3617,120.0
5161,87.8,120.0,120.0,120.0
5162,120.0,120.0,120.0,120.0
5163,87.8,120.0,120.0,120.0
5164,87.2,120.0,119.3617,120.0
5165,87.2,95.0,107.6522,120.0
5166,15.725,15.080214,15.551404,9.9197861
5167,113.825,120.0,115.4875,95.0
5168,113.825,120.0,115.4875,95.0
5169,113.825,120.0,115.4875,95.0
5170,113.825,120.0,115.4875,95.0
5171,118.25459,120.0,120.0,99.737533
5172,113.825,120.0,115.4875,95.0
5173,113.08196,119.2053,114.73055,94.2053
5174,120.0,95.0,120.0,120.0
5175,120.0,95.0,120.0,120.0
5176,120.0,95.0,120.0,120.0
5177,120.0,95.0,120.0,120.0
5178,120.0,95.0,120.0,120.0
5179,87.2,120.0,115.70555,120.0
5180,109.81804,115.71449,111.40555,90.714486
5181,83.666142,120.0,85.7,116.22047
5182,87.2,120.0,119.3617,120.0
5183,87.2,95.0,95.337893,120.0
5184,87.2,95.0,119.3617,120.0
5185,87.2,95.0,89.3,120.0
5186,118.25459,120.0,120.0,99.737533
5187,72.606955,75.91653,73.497995,50.91653
5188,20.0,23.128342,20.842246,48.128342
5189,24.081365,27.493438,25.0,52.493438
5190,118.25459,120.0,120.0,99.737533
5191,118.25459,120.0,120.0,99.737533
5192,120.0,120.0,120.0,101.60428
5193,120.0,120.0,120.0,101.60428
5194,120.0,120.0,120.0,101.60428
5195,118.25459,120.0,120.0,99.737533
5196,118.25459,120.0,120.0,99.737533
5197,109.1954,120.0,115.4875,95.0
5198,120.0,95.0,89.3,120.0
5199,120.0,120.0,89.3,120.0
5200,120.0,120.0,120.0,120.0
5201,120.0,120.0,120.0,120.0
5202,120.0,120.0,120.0,120.0
5203,120.0,120.0,120.0,120.0
5204,114.93241,120.0,120.0,120.0
5205,87.2,120.0,119.3617,120.0
5206,87.2,120.0,104.50239,120.0
5207,87.2,120.0,89.3,120.0
5208,87.2,120.0,89.3,120.0
5209,87.2,120.0,119.3617,120.0
5210,87.2,120.0,119.3617,120.0
5211,83.666142,120.0,85.7,116.22047
5212,82.671916,120.0,85.7,115.15713
5213,83.666142,120.0,85.7,116.22047
5214,79.4,120.0,85.7,111.65775
5215,79.4,120.0,85.7,111.65775
5216,70.414173,105.36585,72.2,102.04724
5217,118.25459,107.18919,120.0,99.737533
5218,118.25459,107.18919,120.0,99.737533
5219,118.25459,107.18919,120.0,99.737533
5220,118.25459,107.18919,120.0,99.737533
5221,79.4,120.0,85.7,111.65775
5222,87.2,120.0,119.3617,120.0
5223,87.2,120.0,99.238298,120.0
5224,83.666142,120.0,85.7,116.22047
5225,83.666142,120.0,85.7,116.22047
5226,87.2,120.0,89.3,120.0
5227,62.115067,96.201152,63.745563,93.171194
5228,120.0,116.04752,120.0,101.60428
5229,83.666142,120.0,85.7,116.22047
5230,87.8,120.0,120.0,120.0
5231,87.2,120.0,89.3,120.0
5232,87.2,120.0,119.3617,120.0
5233,87.2,120.0,89.3,120.0
5234,118.25459,120.0,120.0,99.737533
5235,85.782131,69.864519,86.919765,65.007627
5236,113.825,120.0,115.4875,95.0
5237,101.97323,95.0,89.3,120.0
5238,113.825,120.0,115.4875,95.0
5239,118.25459,120.0,120.0,99.737533
5240,118.25459,120.0,120.0,99.737533
5241,120.0,120.0,120.0,101.60428
5242,120.0,120.0,120.0,101.60428
5243,120.0,120.0,120.0,101.60428
5244,118.25459,120.0,120.0,99.737533
5245,118.25459,120.0,120.0,99.737533
5246,22.861045,2.3620481,22.821011,2.2876529
5247,97.679417,120.0,89.3,120.0
5248,120.0,120.0,89.3,120.0
5249,120.0,120.0,89.3,120.0
5250,120.0,120.0,120.0,120.0
5251,120.0,120.0,120.0,120.0
5252,87.8,120.0,120.0,120.0
5253,87.2,120.0,119.3617,120.0
5254,87.2,120.0,119.3617,120.0
5255,87.2,120.0,89.3,120.0
5256,87.2,120.0,119.3617,120.0
5257,87.2,120.0,119.3617,120.0
5258,87.2,120.0,119.3617,120.0
5259,87.2,120.0,89.3,120.0
5260,79.4,120.0,85.7,111.65775
5261,79.4,120.0,85.7,111.65775
5262,79.4,120.0,85.7,111.65775
5263,79.4,120.0,85.7,111.65775
5264,79.4,120.0,85.7,111.65775
5265,65.745407,46.833801,66.508021,43.577975
5266,118.25459,107.18919,120.0,99.737533
5267,53.0,32.183908,53.524064,29.946524
5268,114.4,102.75862,116.07326,95.614973
5269,87.2,120.0,89.3,120.0
5270,87.2,120.0,109.70535,120.0
5271,87.2,120.0,89.3,120.0
5272,87.2,120.0,89.3,120.0
5273,87.2,120.0,89.3,120.0
5274,87.2,120.0,89.3,120.0
5275,83.666142,120.0,85.7,116.22047
5276,118.25459,107.18919,120.0,99.737533
5277,44.89876,77.189188,46.207026,74.758032
5278,87.2,120.0,119.3617,120.0
5279,87.2,120.0,89.3,120.0
5280,87.2,120.0,119.3617,120.0
5281,87.2,120.0,89.3,120.0
5282,118.25459,120.0,120.0,99.737533
5283,50.944831,29.821645,51.43043,27.748483
5284,118.25459,120.0,120.0,99.737533
5285,87.2,120.0,89.3,120.0
5286,118.25459,120.0,120.0,99.737533
5287,118.25459,120.0,120.0,99.737533
5288,118.25459,120.0,120.0,99.737533
5289,120.0,120.0,120.0,101.60428
5290,120.0,120.0,120.0,101.60428
5291,120.0,120.0,120.0,101.60428
5292,118.25459,120.0,120.0,99.737533
5293,118.25459,107.18919,120.0,99.737533
5294,87.2,120.0,89.3,120.0
5295,87.2,120.0,89.3,120.0
5296,87.2,120.0,89.3,120.0
5297,116.01668,120.0,120.0,120.0
5298,87.8,120.0,120.0,120.0
5299,87.8,120.0,120.0,120.0
5300,87.2,120.0,119.3617,120.0
5301,87.2,120.0,119.3617,120.0
5302,87.2,120.0,98.267287,120.0
5303,87.2,120.0,89.3,120.0
5304,87.2,120.0,119.3617,120.0
5305,87.2,120.0,119.3617,120.0
5306,87.2,120.0,119.3617,120.0
5307,87.2,120.0,89.3,120.0
5308,87.2,120.0,119.3617,120.0
5309,87.2,120.0,89.3,120.0
5310,83.666142,120.0,85.7,116.22047
5311,87.2,120.0,89.3,120.0
5312,25.283858,51.49178,26.225,53.779528
5313,113.825,120.0,115.4875,95.0
5314,113.825,120.0,115.4875,95.0
5315,113.825,120.0,115.4875,95.0
5316,113.825,120.0,115.4875,95.0
5317,83.15,90.668449,85.174198,115.66845
5318,87.2,120.0,89.3,120.0
5319,87.2,120.0,89.3,120.0
5320,87.2,120.0,89.3,120.0
5321,87.2,120.0,89.3,120.0
5322,87.2,110.0,89.3,120.0
5323,87.2,95.0,89.3,120.0
5324,118.25459,120.0,120.0,99.737533
5325,99.8,105.0,101.2,80.0
5326,87.2,120.0,119.3617,120.0
5327,87.2,95.0,105.27205,120.0
5328,87.2,95.0,119.3617,120.0
5329,87.2,95.0,89.3,120.0
5330,118.25459,120.0,120.0,99.737533
5331,45.125,50.0,46.4375,75.0
5332,2.7608882,1.2148537,2.3446481,23.785146
5333,87.2,95.0,89.3,120.0
5334,113.825,120.0,115.4875,95.0
5335,113.825,120.0,115.4875,95.0
5336,118.25459,120.0,120.0,99.737533
5337,120.0,120.0,120.0,101.60428
5338,120.0,120.0,120.0,101.60428
5339,118.25459,120.0,120.0,99.737533
5340,118.25459,120.0,120.0,99.737533
5341,12.495739,11.626459,12.261702,13.373541
5342,87.2,120.0,89.3,120.0
5343,100.25459,120.0,120.0,120.0
5344,120.0,120.0,120.0,120.0
5345,120.0,120.0,120.0,120.0
5346,120.0,120.0,120.0,120.0
5347,87.8,120.0,120.0,120.0
5348,87.2,120.0,119.3617,120.0
5349,87.2,120.0,89.3,120.0
5350,87.2,120.0,89.3,120.0
5351,87.2,120.0,89.3,120.0
5352,87.2,120.0,89.3,120.0
5353,87.2,120.0,119.3617,120.0
5354,87.2,120.0,119.3617,120.0
5355,87.2,120.0,89.3,120.0
5356,87.2,120.0,89.3,120.0
5357,87.2,120.0,89.3,120.0
5358,87.2,95.0,89.3,120.0
5359,87.2,95.0,89.3,120.0
5360,113.825,120.0,115.4875,95.0
5361,113.825,120.0,115.4875,95.0
5362,113.825,120.0,115.4875,95.0
5363,113.825,120.0,115.4875,95.0
5364,113.825,120.0,115.4875,95.0
5365,50.075,51.818182,50.544318,26.818182
5366,87.2,95.0,89.3,120.0
5367,87.2,95.0,89.3,120.0
5368,87.2,95.0,89.3,120.0
5369,87.2,95.0,89.3,120.0
5370,87.2,95.0,89.3,120.0
5371,87.2,95.0,89.3,120.0
5372,70.597989,73.767902,71.451427,48.767902
5373,87.2,95.0,89.3,120.0
5374,120.0,120.0,120.0,120.0
5375,120.0,95.0,120.0,120.0
5376,120.0,95.0,120.0,120.0
5377,87.2,95.0,119.3617,120.0
5378,113.825,120.0,115.4875,95.0
5379,87.2,95.0,89.3,120.0
5380,87.2,95.0,89.3,120.0
5381,120.0,95.0,89.3,120.0
5382,109.1954,120.0,115.4875,95.0
5383,109.1954,120.0,115.4875,95.0
5384,109.1954,120.0,115.4875,95.0
5385,109.1954,120.0,115.4875,95.0
5386,109.1954,120.0,115.4875,95.0
5387,109.1954,120.0,115.4875,95.0
5388,109.1954,120.0,115.4875,95.0
5389,109.1954,120.0,115.4875,95.0
5390,109.1954,120.0,120.0,99.737533
5391,109.1954,120.0,115.4875,95.0
5392,109.1954,120.0,115.4875,95.0
5393,105.42759,116.722,112.36521,91.722
5394,120.0,95.0,89.3,120.0
5395,120.0,120.0,108.25651,120.0
5396,120.0,120.0,120.0,120.0
5397,87.8,120.0,120.0,120.0
5398,87.2,120.0,119.3617,120.0
5399,87.8,120.0,120.0,120.0
5400,87.8,120.0,120.0,120.0
5401,87.8,120.0,120.0,120.0
5402,87.8,120.0,120.0,120.0
5403,87.2,120.0,119.3617,120.0
5404,87.2,120.0,119.3617,120.0
5405,87.2,95.0,89.3,120.0
5406,12.8,15.427807,13.507487,40.427807
5407,86.625,94.385027,88.714238,119.38503
5408,87.2,95.0,89.3,120.0
5409,113.825,120.0,115.4875,95.0
5410,18.53993,18.090834,18.41902,6.9091658
5411,113.825,120.0,115.4875,95.0
5412,76.43507,80.01077,77.397758,55.01077
5413,87.2,95.0,89.3,120.0
5414,87.2,95.0,89.3,120.0
5415,87.2,95.0,119.3617,120.0
5416,87.2,95.0,103.19552,120.0
5417,87.2,95.0,89.3,120.0
5418,45.125,50.0,46.4375,75.0
5419,67.675,74.117647,69.409559,99.117647
5420,120.0,120.0,120.0,101.60428
5421,87.2,95.0,89.3,120.0
5422,87.8,120.0,120.0,120.0
5423,120.0,120.0,120.0,120.0
5424,87.8,120.0,120.0,120.0
5425,87.2,120.0,119.3617,120.0
5426,17.075,20.0,17.8625,45.0
5427,87.2,95.0,89.3,120.0
5428,87.2,95.0,98.013298,120.0
5429,97.302011,95.0,89.3,120.0
5430,87.2,95.0,89.3,120.0
5431,109.1954,120.0,115.4875,95.0
5432,109.1954,120.0,115.4875,95.0
5433,109.1954,120.0,115.4875,95.0
5434,109.1954,120.0,115.4875,95.0
5435,109.1954,120.0,115.4875,95.0
5436,20.0,7.6,6.2,17.4
5437,109.1954,120.0,115.4875,95.0
5438,109.1954,120.0,115.4875,95.0
5439,109.1954,120.0,115.4875,95.0
5440,109.1954,120.0,115.4875,95.0
5441,80.45977,95.0,91.675,70.0
5442,98.241379,95.0,89.3,120.0
5443,120.0,95.0,120.0,120.0
5444,120.0,117.97497,120.0,120.0
5445,87.8,120.0,120.0,120.0
5446,87.8,120.0,120.0,120.0
5447,87.8,120.0,120.0,120.0
5448,87.8,120.0,120.0,120.0
5449,87.8,120.0,120.0,120.0
5450,87.8,120.0,120.0,120.0
5451,87.8,120.0,120.0,120.0
5452,87.2,120.0,119.3617,120.0
5453,87.2,95.0,119.3617,120.0
5454,87.2,95.0,89.3,120.0
5455,16.200599,15.588876,16.035904,9.4111241
5456,113.825,120.0,115.4875,95.0
5457,113.825,120.0,115.4875,95.0
5458,113.4744,120.0,115.4875,95.0
5459,113.825,120.0,115.4875,95.0
5460,113.825,120.0,115.4875,95.0
5461,113.825,120.0,115.4875,95.0
5462,120.0,95.0,89.3,120.0
5463,120.0,95.0,119.86448,120.0
5464,120.0,95.0,89.3,120.0
5465,87.2,95.0,119.3617,120.0
5466,87.2,95.0,89.3,120.0
5467,87.2,95.0,89.3,120.0
5468,19.775,19.411765,19.677206,5.5882353
5469,7.425,6.2032086,7.0960561,18.796791
5470,87.2,120.0,119.3617,120.0
5471,87.2,120.0,89.3,120.0
5472,87.2,120.0,119.3617,120.0
5473,87.2,120.0,89.3,120.0
5474,118.25459,120.0,120.0,99.737533
5475,45.125,75.099793,46.4375,75.0
5476,28.245407,28.471023,28.30615,3.4710233
5477,87.2,95.0,89.3,120.0
5478,113.825,120.0,115.4875,95.0
5479,120.0,120.0,120.0,101.60428
5480,120.0,120.0,120.0,101.60428
5481,120.0,120.0,120.0,101.60428
5482,120.0,120.0,120.0,101.60428
5483,120.0,120.0,120.0,101.60428
5484,120.0,120.0,120.0,101.60428
5485,19.0,18.582888,18.887701,6.4171123
5486,87.2,120.0,89.3,120.0
5487,87.2,120.0,119.3617,120.0
5488,87.8,120.0,120.0,120.0
5489,120.0,120.0,120.0,120.0
5490,120.0,120.0,120.0,120.0
5491,120.0,120.0,120.0,120.0
5492,87.2,120.0,119.3617,120.0
5493,87.2,120.0,89.3,120.0
5494,87.2,120.0,89.3,120.0
5495,87.2,120.0,89.3,120.0
5496,87.2,120.0,89.3,120.0
5497,87.2,120.0,89.3,120.0
5498,87.2,120.0,119.3617,120.0
5499,87.2,120.0,89.3,120.0
5500,87.2,120.0,89.3,120.0
5501,87.2,120.0,89.3,120.0
5502,87.2,120.0,89.3,120.0
5503,87.2,120.0,89.3,120.0
5504,76.380184,111.95412,78.277674,108.428
5505,118.25459,120.0,120.0,99.737533
5506,118.25459,120.0,120.0,99.737533
5507,118.25459,120.0,120.0,99.737533
5508,113.825,120.0,115.4875,95.0
5509,113.825,120.0,115.4875,95.0
5510,87.2,95.0,89.3,120.0
5511,87.2,120.0,89.3,120.0
5512,87.2,120.0,89.3,120.0
5513,62.8,68.903743,64.443316,93.903743
5514,69.488189,76.056887,71.256684,101.05689
5515,87.2,95.0,89.3,120.0
5516,118.25459,120.0,120.0,99.737533
5517,20.0,23.128342,20.842246,48.128342
5518,87.2,120.0,119.3617,120.0
5519,87.2,95.0,104.90597,120.0
5520,87.2,120.0,119.3617,120.0
5521,87.2,120.0,89.3,120.0
5522,118.25459,120.0,120.0,99.737533
5523,45.125,77.439024,46.4375,75.0
5524,6.0758904,4.7603106,5.7216959,20.239689
5525,87.2,95.0,89.3,120.0
5526,113.825,120.0,115.4875,95.0
5527,115.29114,120.0,116.98108,96.568062
5528,118.25459,120.0,120.0,99.737533
5529,120.0,120.0,120.0,101.60428
5530,120.0,120.0,120.0,101.60428
5531,120.0,120.0,120.0,101.60428
5532,120.0,120.0,120.0,101.60428
5533,87.2,120.0,89.3,120.0
5534,87.2,120.0,89.3,120.0
5535,87.2,120.0,119.3617,120.0
5536,87.8,120.0,120.0,120.0
5537,110.12103,120.0,120.0,120.0
5538,87.2,120.0,119.3617,120.0
5539,87.2,120.0,89.3,120.0
5540,87.2,120.0,89.3,120.0
5541,87.2,120.0,89.3,120.0
5542,87.2,120.0,89.3,120.0
5543,83.666142,120.0,85.7,116.22047
5544,87.2,120.0,89.3,120.0
5545,87.2,120.0,89.3,120.0
5546,87.2,120.0,119.3617,120.0
5547,87.2,120.0,89.3,120.0
5548,87.2,120.0,89.3,120.0
5549,87.2,120.0,89.3,120.0
5550,87.2,120.0,89.3,120.0
5551,87.2,120.0,89.3,120.0
5552,93.185503,97.925672,94.461702,72.925672
5553,113.825,120.0,115.4875,95.0
5554,113.825,120.0,115.4875,95.0
5555,113.825,120.0,115.4875,95.0
5556,113.825,120.0,115.4875,95.0
5557,90.425459,94.973753,91.65,69.973753
5558,87.2,95.0,89.3,120.0
5559,87.2,95.0,89.3,120.0
5560,87.2,95.0,89.3,120.0
5561,62.8,68.903743,64.443316,93.903743
5562,87.2,95.0,89.3,120.0
5563,87.2,95.0,89.3,120.0
5564,113.825,120.0,115.4875,95.0
5565,7.725,10.0,8.3375,35.0
5566,87.8,95.0,120.0,120.0
5567,95.254584,95.0,120.0,120.0
5568,87.8,95.0,120.0,120.0
5569,87.2,95.0,119.3617,120.0
5570,113.825,120.0,115.4875,95.0
5571,113.825,120.0,115.4875,95.0
5572,87.2,95.0,119.3617,120.0
5573,87.2,95.0,89.3,120.0
5574,113.825,120.0,115.4875,95.0
5575,109.1954,120.0,115.4875,95.0
5576,118.25459,120.0,120.0,99.737533
5577,118.25459,120.0,120.0,99.737533
5578,120.0,120.0,120.0,101.60428
5579,118.25459,120.0,120.0,99.737533
5580,113.825,120.0,115.4875,95.0
5581,109.1954,120.0,115.4875,95.0
5582,120.0,95.0,89.3,120.0
5583,120.0,95.0,89.3,120.0
5584,120.0,120.0,120.0,120.0
5585,120.0,120.0,120.0,120.0
5586,120.0,120.0,120.0,120.0
5587,120.0,120.0,120.0,120.0
5588,87.2,120.0,89.3,120.0
5589,87.2,120.0,89.3,120.0
5590,87.2,120.0,89.3,120.0
5591,87.2,120.0,89.3,120.0
5592,87.2,120.0,89.3,120.0
5593,87.2,120.0,89.3,120.0
5594,87.2,120.0,119.3617,120.0
5595,87.2,120.0,118.82017,120.0
5596,87.2,120.0,119.3617,120.0
5597,87.2,120.0,89.3,120.0
5598,87.2,120.0,89.3,120.0
5599,87.2,95.0,89.3,120.0
5600,48.925,50.588235,49.372794,25.588235
5601,113.825,120.0,115.4875,95.0
5602,113.825,120.0,115.4875,95.0
5603,113.825,120.0,115.4875,95.0
5604,113.825,120.0,115.4875,95.0
5605,68.181824,71.183769,68.99004,46.183769
5606,87.2,95.0,100.81584,120.0
5607,87.2,120.0,119.3617,120.0
5608,87.2,120.0,89.3,120.0
5609,87.2,95.0,89.3,120.0
5610,52.106824,57.467192,53.55,82.467192
5611,87.2,95.0,89.3,120.0
5612,118.25459,120.0,120.0,99.737533
