timestamp;Occitanie_demand_MW;Occitanie_solar_MW;Occitanie_wind_MW;Auvergne Rhone Alpes_demand_MW;Auvergne Rhone Alpes_solar_MW;Auvergne Rhone Alpes_wind_MW;Nouvelle Aquitaine_demand_MW;Nouvelle Aquitaine_solar_MW;Nouvelle Aquitaine_wind_MW;Provence Alpes Cote d'Azur_demand_MW;Provence Alpes Cote d'Azur_solar_MW;Provence Alpes Cote d'Azur_wind_MW
08/01/2021 08:30;8223;2;382;11003;1;109;9153;1;50;7394;7;19
08/01/2021 09:00;8286;52;363;11119;13;102;9182;22;46;7511;76;19
08/01/2021 09:30;8344;202;302;11269;49;100;9205;140;40;7495;191;21
08/01/2021 10:00;8225;371;271;11187;87;98;9199;348;40;7440;329;22
08/01/2021 10:30;7979;565;288;11093;128;99;9073;607;34;7286;460;22
08/01/2021 11:00;7828;714;269;11006;172;101;8908;840;31;7195;564;23
08/01/2021 11:30;7712;821;300;11018;216;98;8815;1003;28;7162;635;25
08/01/2021 12:00;7653;883;335;10956;240;104;8716;1103;29;7148;684;24
08/01/2021 12:30;7681;908;345;10803;255;97;8653;1168;24;7173;708;23
08/01/2021 13:00;7725;897;325;10844;264;99;8685;1161;24;7005;713;24
08/01/2021 13:30;7542;872;321;10692;248;98;8414;1115;20;7018;699;23
08/01/2021 14:00;7412;820;311;10494;243;98;8318;1067;20;6861;651;23
08/01/2021 14:30;7042;709;293;9855;212;105;8281;981;23;6678;562;21
08/01/2021 15:00;6933;548;266;9668;178;102;8020;844;27;6573;440;19
08/01/2021 15:30;6926;434;284;9874;124;101;7970;714;34;6519;366;20
08/01/2021 16:00;6929;270;305;9969;85;103;7835;448;48;6407;229;20
08/01/2021 16:30;6943;149;285;9973;36;100;7793;282;65;6391;95;21
08/01/2021 17:00;7034;58;266;10141;9;108;7771;118;81;6589;22;20
08/01/2021 17:30;7207;4;226;10418;0;114;7873;19;107;6748;0;19
08/01/2021 18:00;7663;0;203;10725;0;113;8272;1;138;7103;0;19
08/01/2021 18:30;7841;0;188;10836;0;127;8556;1;182;7231;0;17
08/01/2021 19:00;7999;0;160;10953;0;137;8684;1;206;7476;0;17
08/01/2021 19:30;8017;0;154;10879;0;136;8690;1;233;7478;0;18
08/01/2021 20:00;7891;0;151;10602;0;137;8515;1;252;7430;0;16
08/01/2021 20:30;7688;0;148;10365;0;136;8341;1;277;7184;0;14
08/01/2021 21:00;7474;0;145;10175;0;131;8130;1;246;6970;0;12
08/01/2021 21:30;7321;0;151;9968;0;122;7971;1;249;6761;0;14
08/01/2021 22:00;7097;0;153;9724;0;117;7843;1;256;6615;0;15
08/01/2021 22:30;7126;0;142;10034;0;115;7881;1;265;6716;0;18
08/01/2021 23:00;7464;0;148;10243;0;108;8144;1;342;6828;0;19
08/01/2021 23:30;7212;0;140;10371;0;113;7942;1;380;7221;0;18
09/01/2021 00:00;7304;0;154;10071;0;115;7968;1;387;6933;0;16
09/01/2021 00:30;7085;0;134;9875;0;116;7979;1;393;6713;0;15
09/01/2021 01:00;6790;0;108;9621;0;117;7798;1;452;6547;0;16
09/01/2021 01:30;6823;0;117;9771;0;115;8064;1;462;6625;0;15
09/01/2021 02:00;6788;0;123;9750;0;111;7915;1;483;6554;0;16
09/01/2021 02:30;6720;0;139;9767;0;118;7872;1;497;6657;0;15
09/01/2021 03:00;6613;0;155;9597;0;115;7662;1;515;6408;0;16
09/01/2021 03:30;6473;0;169;9522;0;110;7469;1;529;6202;0;18
09/01/2021 04:00;6385;0;176;9389;0;116;7338;1;534;6088;0;18
09/01/2021 04:30;6303;0;164;9359;0;123;7277;1;548;5993;0;21
09/01/2021 05:00;6240;0;184;9284;0;117;7300;1;575;5970;0;23
09/01/2021 05:30;6286;0;167;9416;0;119;7360;1;585;6000;0;23
09/01/2021 06:00;6343;0;148;9394;0;123;7413;1;580;5984;0;27
09/01/2021 06:30;6490;0;155;9314;0;124;7559;1;603;6051;0;22
09/01/2021 07:00;6564;0;129;9347;0;123;7684;1;661;6125;0;25
09/01/2021 07:30;6675;0;114;9401;0;123;7760;1;700;6188;0;25
09/01/2021 08:00;6769;0;123;9599;0;124;7922;1;719;6286;0;22
09/01/2021 08:30;6922;0;141;9649;0;128;8037;1;724;6441;3;26
09/01/2021 09:00;7096;20;159;9905;12;118;8134;14;742;6618;27;19
09/01/2021 09:30;7342;59;169;10122;41;109;8293;86;754;6774;68;19
09/01/2021 10:00;7431;117;176;10249;80;102;8422;188;751;6910;109;19
09/01/2021 10:30;7476;179;147;10271;120;94;8470;309;765;6981;136;20
09/01/2021 11:00;7467;249;134;10240;158;90;8473;454;746;6943;193;20
09/01/2021 11:30;7509;313;116;10356;195;91;8467;571;743;6944;321;21
09/01/2021 12:00;7629;359;118;10376;219;92;8515;632;805;6991;479;18
09/01/2021 12:30;7810;397;102;10437;226;95;8604;667;838;7056;578;17
09/01/2021 13:00;7887;450;93;10500;245;102;8579;668;855;6911;602;16
09/01/2021 13:30;7641;427;100;10254;245;114;8343;625;882;6947;576;31
09/01/2021 14:00;7537;397;96;9978;234;122;8346;571;908;6790;538;31
09/01/2021 14:30;7252;320;91;9675;221;128;8189;490;923;6743;478;37
09/01/2021 15:00;7125;276;73;9515;165;133;8037;416;920;6632;369;35
09/01/2021 15:30;7040;224;66;9475;113;136;7952;332;932;6580;249;35
09/01/2021 16:00;6917;159;67;9496;73;139;7815;248;922;6525;113;38
09/01/2021 16:30;6866;96;62;9495;40;160;7779;175;914;6457;40;29
09/01/2021 17:00;6861;41;51;9501;10;162;7755;90;929;6546;7;29
09/01/2021 17:30;6994;3;63;9785;0;158;7779;19;912;6650;0;28
09/01/2021 18:00;7327;0;98;10030;0;160;8023;0;906;6903;0;27
09/01/2021 18:30;7539;0;105;10211;0;169;8317;0;913;6989;0;27
09/01/2021 19:00;7649;0;89;10402;0;159;8432;0;973;7137;0;27
09/01/2021 19:30;7637;0;91;10396;0;164;8490;0;980;7171;0;21
09/01/2021 20:00;7584;0;97;10213;0;163;8388;0;979;7108;0;15
09/01/2021 20:30;7390;0;99;10032;0;168;8210;1;968;6919;0;28
09/01/2021 21:00;7239;0;101;9874;0;176;8040;0;983;6748;0;21
09/01/2021 21:30;7050;0;94;9644;0;165;7864;0;989;6519;0;18
09/01/2021 22:00;6868;0;129;9447;0;152;7753;1;997;6410;0;22
09/01/2021 22:30;6866;0;126;9732;0;151;7775;1;980;6449;0;28
09/01/2021 23:00;7220;0;120;10012;0;151;8043;1;952;6538;0;28
09/01/2021 23:30;7013;0;103;10098;0;154;7839;1;941;6917;0;26
10/01/2021 00:00;7128;0;82;9853;0;164;7918;1;930;6654;0;32
10/01/2021 00:30;6910;0;86;9725;0;166;7969;1;934;6396;0;32
10/01/2021 01:00;6670;0;80;9474;0;170;7766;1;939;6218;0;26
10/01/2021 01:30;6609;0;92;9485;0;162;7935;1;919;6205;0;29
10/01/2021 02:00;6592;0;80;9480;0;159;7798;1;916;6155;0;32
10/01/2021 02:30;6500;0;73;9531;0;162;7775;0;937;6250;0;26
10/01/2021 03:00;6404;0;82;9376;0;160;7577;0;941;6012;0;22
10/01/2021 03:30;6239;0;89;9317;0;153;7393;0;944;5869;0;19
10/01/2021 04:00;6146;0;68;9161;0;154;7210;0;909;5745;0;17
10/01/2021 04:30;6010;0;66;9159;0;162;7196;0;888;5636;0;19
10/01/2021 05:00;5941;0;53;9113;0;146;7135;0;886;5608;0;17
10/01/2021 05:30;5973;0;46;9209;0;149;7229;0;872;5633;0;15
10/01/2021 06:00;5979;0;52;9137;0;147;7233;0;872;5551;0;13
10/01/2021 06:30;6110;0;56;9037;0;146;7384;0;849;5607;0;12
10/01/2021 07:00;6153;0;51;9039;0;156;7461;0;850;5672;0;13
10/01/2021 07:30;6254;0;41;9046;0;146;7539;0;854;5709;0;16
10/01/2021 08:00;6345;0;50;9219;0;154;7644;0;838;5789;0;13
10/01/2021 08:30;6394;0;53;9221;0;156;7728;1;859;5862;0;15
10/01/2021 09:00;6578;10;79;9441;10;155;7824;21;848;6115;9;14
10/01/2021 09:30;6824;46;91;9692;46;148;8000;148;830;6359;26;11
10/01/2021 10:00;6995;103;100;9844;92;146;8114;402;840;6554;47;17
10/01/2021 10:30;7173;174;94;9993;137;146;8154;669;831;6701;71;15
10/01/2021 11:00;7229;261;97;10083;179;147;8150;930;816;6816;94;17
10/01/2021 11:30;7245;354;95;10230;213;146;8015;1134;787;6960;117;15
10/01/2021 12:00;7351;392;105;10310;238;140;8116;1267;817;7126;126;14
10/01/2021 12:30;7477;444;99;10281;226;140;8054;1347;833;7262;136;17
10/01/2021 13:00;7508;481;113;10364;236;143;8075;1391;848;7131;141;19
10/01/2021 13:30;7293;486;100;10104;233;140;7765;1383;860;7124;149;21
10/01/2021 14:00;7103;490;111;9845;224;141;7660;1343;878;6890;158;21
10/01/2021 14:30;6886;436;144;9553;213;141;7527;1235;883;6852;131;26
10/01/2021 15:00;6716;402;151;9381;184;143;7256;1092;889;6740;107;23
10/01/2021 15:30;6641;326;186;9356;150;157;7177;908;905;6668;81;27
10/01/2021 16:00;6539;231;210;9382;97;164;7009;662;872;6581;52;23
10/01/2021 16:30;6510;138;248;9383;50;165;7035;405;862;6506;25;19
10/01/2021 17:00;6526;55;307;9393;13;171;7078;178;835;6527;5;19
10/01/2021 17:30;6686;5;372;9666;0;174;7181;27;765;6701;0;20
10/01/2021 18:00;7069;0;415;9987;0;162;7525;1;770;6952;0;21
10/01/2021 18:30;7410;0;416;10259;0;168;7988;1;796;7108;0;21
10/01/2021 19:00;7624;0;406;10442;0;158;8160;1;769;7257;0;21
10/01/2021 19:30;7645;0;420;10503;0;153;8264;1;801;7272;0;22
10/01/2021 20:00;7578;0;428;10327;0;144;8246;1;807;7165;0;22
10/01/2021 20:30;7423;0;429;10161;0;144;8013;1;754;6991;0;22
10/01/2021 21:00;7302;0;389;10021;0;147;7887;1;700;6809;0;20
10/01/2021 21:30;7108;0;366;9856;0;143;7708;1;639;6535;0;18
10/01/2021 22:00;6894;0;372;9613;0;141;7582;1;579;6395;0;17
10/01/2021 22:30;6879;0;362;9854;0;131;7644;1;521;6392;0;19
10/01/2021 23:00;7270;0;382;10127;0;126;7867;1;507;6514;0;21
10/01/2021 23:30;7051;0;394;10203;0;108;7737;1;479;6901;0;22
11/01/2021 00:00;7191;0;384;10006;0;99;7812;1;432;6664;0;21
11/01/2021 00:30;6960;0;364;9884;0;101;7764;1;435;6435;0;22
11/01/2021 01:00;6757;0;333;9692;0;100;7606;1;425;6265;0;23
11/01/2021 01:30;6756;0;345;9766;0;100;7858;1;459;6308;0;21
11/01/2021 02:00;6781;0;359;9767;0;98;7715;1;423;6279;0;21
11/01/2021 02:30;6776;0;402;9862;0;101;7816;1;389;6410;0;22
11/01/2021 03:00;6698;0;409;9732;0;106;7626;1;380;6182;0;22
11/01/2021 03:30;6613;0;428;9711;0;101;7539;1;381;6096;0;23
11/01/2021 04:00;6542;0;480;9591;0;104;7409;1;365;5994;0;27
11/01/2021 04:30;6506;0;529;9659;0;108;7371;1;354;5946;0;27
11/01/2021 05:00;6512;0;538;9726;0;111;7406;1;331;5925;0;30
11/01/2021 05:30;6622;0;566;10077;0;113;7654;1;323;6040;0;28
11/01/2021 06:00;6807;0;577;10257;0;117;7785;1;309;6090;0;29
11/01/2021 06:30;7168;0;578;10460;0;122;8232;1;304;6368;0;27
11/01/2021 07:00;7437;0;592;10806;0;131;8528;1;297;6671;0;26
11/01/2021 07:30;7910;0;648;11093;0;144;8920;1;268;6856;0;28
11/01/2021 08:00;8098;0;668;11461;0;153;9073;1;230;7009;0;28
11/01/2021 08:30;8243;2;646;11452;1;144;9283;1;197;7092;8;29
11/01/2021 09:00;8308;56;662;11575;15;148;9291;26;167;7164;73;33
11/01/2021 09:30;8307;176;635;11649;54;151;9309;153;137;7107;181;32
11/01/2021 10:00;8225;306;664;11626;101;146;9231;351;101;7058;313;31
11/01/2021 10:30;8138;441;660;11583;152;148;9037;586;72;6972;450;35
11/01/2021 11:00;8045;552;650;11583;200;134;8876;801;50;6867;559;33
11/01/2021 11:30;7996;622;658;11620;245;133;8790;957;37;6809;632;35
11/01/2021 12:00;8031;673;677;11586;283;124;8712;1014;34;6890;675;31
11/01/2021 12:30;8070;696;689;11448;310;127;8596;1068;35;6876;700;30
11/01/2021 13:00;8172;704;691;11462;323;111;8675;1118;35;6773;696;34
11/01/2021 13:30;8001;687;683;11319;331;108;8433;1150;32;6810;689;32
11/01/2021 14:00;7921;655;692;11133;326;113;8392;1141;42;6664;645;31
11/01/2021 14:30;7728;616;716;10939;303;121;8326;1090;60;6615;593;28
11/01/2021 15:00;7549;547;719;10730;271;133;8111;1007;73;6532;515;28
11/01/2021 15:30;7523;436;779;10682;220;128;8038;865;73;6457;408;29
11/01/2021 16:00;7451;310;792;10760;147;132;7908;642;72;6383;269;28
11/01/2021 16:30;7450;183;799;10772;76;147;7865;395;65;6407;137;26
11/01/2021 17:00;7516;72;796;10817;21;163;7890;182;64;6569;35;27
11/01/2021 17:30;7748;8;815;11111;1;166;7971;31;68;6811;0;24
11/01/2021 18:00;8179;1;838;11468;0;167;8301;0;66;7153;0;27
11/01/2021 18:30;8489;0;793;11766;0;179;8663;1;76;7443;0;30
11/01/2021 19:00;8699;0;767;11940;0;199;8833;1;80;7554;0;30
11/01/2021 19:30;8580;0;736;11761;0;207;8809;1;94;7573;0;32
11/01/2021 20:00;8392;0;755;11409;0;209;8639;1;112;7455;0;36
11/01/2021 20:30;8110;0;762;11158;0;214;8373;1;127;7290;0;37
11/01/2021 21:00;7908;0;797;10916;0;202;8132;1;134;7000;0;38
11/01/2021 21:30;7708;0;816;10679;0;185;7947;1;139;6787;0;34
11/01/2021 22:00;7435;0;785;10443;0;171;7854;1;158;6661;0;37
11/01/2021 22:30;7435;0;783;10723;0;169;7860;1;170;6667;0;36
11/01/2021 23:00;7772;0;778;10928;0;178;8132;1;194;6800;0;36
11/01/2021 23:30;7442;0;768;11005;0;178;7862;1;217;7127;0;35
12/01/2021 00:00;7621;0;738;10717;0;175;7920;1;271;6931;0;38
12/01/2021 00:30;7400;0;655;10516;0;161;7824;1;296;6684;0;39
12/01/2021 01:00;7189;0;670;10304;0;156;7656;1;324;6566;0;38
12/01/2021 01:30;7220;0;650;10454;0;147;7907;1;346;6581;0;38
12/01/2021 02:00;7218;0;596;10455;0;137;7781;1;395;6614;0;40
12/01/2021 02:30;7199;0;622;10535;0;132;7814;1;411;6706;0;37
12/01/2021 03:00;7095;0;613;10415;0;127;7584;1;434;6511;0;39
12/01/2021 03:30;7027;0;634;10359;0;130;7427;1;496;6377;0;45
12/01/2021 04:00;6938;0;639;10232;0;115;7272;1;542;6311;0;41
12/01/2021 04:30;6865;0;625;10225;0;122;7245;1;592;6207;0;38
12/01/2021 05:00;6865;0;655;10255;0;126;7230;1;525;6250;0;42
12/01/2021 05:30;6993;0;701;10538;0;123;7430;1;577;6310;0;50
12/01/2021 06:00;7165;0;654;10636;0;125;7624;1;619;6383;0;56
12/01/2021 06:30;7465;0;732;10806;0;127;7953;1;583;6667;0;45
12/01/2021 07:00;7782;0;687;11125;0;136;8195;1;510;6943;0;34
12/01/2021 07:30;8121;0;731;11380;0;156;8459;1;551;7108;0;33
12/01/2021 08:00;8278;0;737;11707;0;168;8617;1;571;7258;0;34
12/01/2021 08:30;8303;4;710;11658;0;170;8676;1;577;7264;9;36
12/01/2021 09:00;8355;52;709;11775;9;163;8691;4;586;7410;53;37
12/01/2021 09:30;8340;141;674;11796;26;152;8706;34;602;7400;99;42
12/01/2021 10:00;8247;256;675;11781;53;158;8680;74;580;7482;142;45
12/01/2021 10:30;8142;376;696;11739;92;150;8651;120;550;7404;189;47
12/01/2021 11:00;8050;455;718;11694;110;150;8592;176;565;7342;234;47
12/01/2021 11:30;7974;481;719;11760;124;140;8664;261;539;7359;284;49
12/01/2021 12:00;8013;516;743;11782;122;139;8650;304;559;7468;356;53
12/01/2021 12:30;8046;549;778;11614;137;139;8635;386;575;7496;490;53
12/01/2021 13:00;8055;605;750;11583;151;154;8718;396;619;7328;550;50
12/01/2021 13:30;7869;593;815;11645;153;147;8460;370;619;7278;561;45
12/01/2021 14:00;7701;566;821;11535;141;143;8502;386;686;7066;541;63
12/01/2021 14:30;7496;483;820;11360;87;137;8420;330;728;7001;479;65
12/01/2021 15:00;7349;400;818;11197;69;141;8191;239;763;6860;362;59
12/01/2021 15:30;7328;341;841;11144;52;159;8098;190;749;6821;257;61
12/01/2021 16:00;7225;220;835;11237;34;150;7929;151;772;6733;211;58
12/01/2021 16:30;7215;132;755;11172;16;146;7873;88;773;6731;110;50
12/01/2021 17:00;7267;45;724;11116;4;173;7817;45;773;6784;39;52
12/01/2021 17:30;7328;6;711;11222;0;178;7748;11;822;6911;0;56
12/01/2021 18:00;7635;0;730;11395;0;185;7915;0;847;7207;0;63
12/01/2021 18:30;7892;0;731;11465;0;187;8189;0;865;7419;0;55
12/01/2021 19:00;8086;0;686;11571;0;209;8278;0;837;7575;0;57
12/01/2021 19:30;7997;0;718;11359;0;216;8225;0;814;7559;0;56
12/01/2021 20:00;7777;0;767;10996;0;200;7982;0;822;7396;0;46
12/01/2021 20:30;7466;0;779;10645;0;215;7686;0;817;7209;0;58
12/01/2021 21:00;7222;0;774;10439;0;225;7395;0;808;7044;0;66
12/01/2021 21:30;7003;0;836;10129;0;220;7165;0;783;6753;0;64
12/01/2021 22:00;6731;0;887;9877;0;243;7001;0;784;6636;0;67
12/01/2021 22:30;6711;0;890;10023;0;237;6965;0;746;6596;0;64
12/01/2021 23:00;7008;0;938;10197;0;235;7131;0;724;6662;0;66
12/01/2021 23:30;6723;0;988;10243;0;226;6923;0;721;7049;0;62
13/01/2021 00:00;6824;0;1001;9939;0;230;6942;0;696;6796;0;65
13/01/2021 00:30;6578;0;1000;9737;0;244;6863;0;668;6520;0;64
13/01/2021 01:00;6289;0;1025;9500;0;240;6657;0;647;6302;0;70
13/01/2021 01:30;6271;0;1066;9492;0;251;6843;0;615;6295;0;69
13/01/2021 02:00;6218;0;1080;9440;0;236;6627;0;629;6273;0;69
13/01/2021 02:30;6182;0;1095;9493;0;219;6651;0;610;6389;0;71
13/01/2021 03:00;6074;0;1101;9332;0;235;6407;0;609;6217;0;70
13/01/2021 03:30;5965;0;1124;9304;0;248;6240;0;613;6020;0;69
13/01/2021 04:00;5866;0;1112;9182;0;229;6093;0;569;5927;0;67
13/01/2021 04:30;5758;0;1092;9162;0;232;6042;0;528;5853;0;72
13/01/2021 05:00;5721;0;1083;9196;0;228;6050;0;502;5798;0;72
13/01/2021 05:30;5808;0;1055;9460;0;233;6235;0;493;5911;0;71
13/01/2021 06:00;5949;0;1057;9586;0;238;6373;1;477;5946;0;68
13/01/2021 06:30;6251;0;1045;9789;0;239;6702;0;431;6135;0;67
13/01/2021 07:00;6498;0;1071;10064;0;228;6946;0;394;6433;0;60
13/01/2021 07:30;6804;0;1096;10285;0;244;7203;0;403;6497;0;53
13/01/2021 08:00;6951;0;1120;10568;0;237;7403;0;429;6687;0;57
13/01/2021 08:30;6979;4;1103;10614;0;241;7488;1;423;6747;8;53
13/01/2021 09:00;7004;48;1104;10668;11;235;7459;10;400;6827;69;52
13/01/2021 09:30;7000;134;1079;10780;28;222;7470;55;386;6753;182;51
13/01/2021 10:00;6922;243;1097;10762;54;213;7481;145;350;6770;301;54
13/01/2021 10:30;6884;320;1093;10824;67;224;7475;262;359;6569;430;55
13/01/2021 11:00;6811;388;1099;10747;93;224;7426;336;353;6455;541;58
13/01/2021 11:30;6781;461;1079;10931;116;214;7453;382;367;6437;604;61
13/01/2021 12:00;6808;523;1067;11014;129;222;7484;551;376;6499;650;58
13/01/2021 12:30;6908;566;1115;10836;143;246;7439;607;386;6528;674;61
13/01/2021 13:00;6951;589;1090;10882;153;236;7515;675;430;6369;675;63
13/01/2021 13:30;6751;586;1125;10793;133;239;7362;568;458;6446;656;65
13/01/2021 14:00;6625;562;1105;10647;132;254;7368;507;394;6251;626;65
13/01/2021 14:30;6463;525;1104;10510;116;238;7302;528;383;6246;583;66
13/01/2021 15:00;6284;484;1089;10258;108;230;7145;383;384;6075;489;67
13/01/2021 15:30;6233;399;1096;10266;84;218;7065;337;374;5985;389;64
13/01/2021 16:00;6125;278;1093;10279;55;221;6935;247;343;5928;264;66
13/01/2021 16:30;6091;171;1083;10201;30;224;6907;161;340;5918;134;60
13/01/2021 17:00;6104;68;1092;10137;8;241;6857;93;312;5951;37;58
13/01/2021 17:30;6241;8;1112;10226;0;253;6855;17;341;6117;1;58
13/01/2021 18:00;6582;2;1160;10455;0;259;7105;0;357;6509;0;59
13/01/2021 18:30;6897;1;1155;10576;0;284;7365;0;350;6692;0;54
13/01/2021 19:00;7065;0;1140;10720;0;287;7543;0;372;6912;0;45
13/01/2021 19:30;6981;0;1154;10584;0;271;7450;0;340;6842;0;51
13/01/2021 20:00;6765;0;1148;10194;0;257;7246;0;345;6775;0;53
13/01/2021 20:30;6482;0;1150;9937;0;262;6970;0;328;6513;0;54
13/01/2021 21:00;6274;0;1152;9664;0;262;6709;0;349;6313;0;58
13/01/2021 21:30;6090;0;1154;9504;0;274;6584;0;354;6110;0;60
13/01/2021 22:00;5884;0;1167;9213;0;293;6450;0;300;6041;0;62
13/01/2021 22:30;5866;0;1140;9398;0;312;6484;0;278;5999;0;57
13/01/2021 23:00;6190;0;1160;9575;0;308;6709;1;283;6121;0;60
13/01/2021 23:30;5976;0;1125;9614;0;312;6514;0;270;6454;0;55
14/01/2021 00:00;6091;0;1083;9319;0;282;6536;0;257;6210;0;59
14/01/2021 00:30;5881;0;1055;9087;0;277;6485;0;269;5964;0;56
14/01/2021 01:00;5652;0;1064;8886;0;271;6315;0;271;5853;0;57
14/01/2021 01:30;5625;0;1064;8870;0;266;6495;0;283;5828;0;59
14/01/2021 02:00;5617;0;1075;8845;0;300;6341;0;283;5819;0;65
14/01/2021 02:30;5564;0;1106;8938;0;296;6368;0;276;5937;0;62
14/01/2021 03:00;5474;0;1039;8801;0;295;6176;0;280;5762;0;65
14/01/2021 03:30;5386;0;1030;8732;0;285;6006;0;282;5664;0;69
14/01/2021 04:00;5302;0;1032;8626;0;250;5876;0;266;5535;0;66
14/01/2021 04:30;5225;0;1054;8660;0;256;5813;0;253;5499;0;77
14/01/2021 05:00;5209;0;1095;8612;0;254;5818;0;257;5436;0;65
14/01/2021 05:30;5337;0;1088;8960;0;255;6009;1;275;5546;0;61
14/01/2021 06:00;5480;0;1070;9114;0;260;6156;1;281;5633;0;62
14/01/2021 06:30;5854;0;1070;9405;0;273;6585;0;273;5928;0;67
14/01/2021 07:00;6140;0;1071;9666;0;270;6864;0;328;6157;0;60
14/01/2021 07:30;6462;0;1103;9950;0;283;7157;0;310;6328;0;66
14/01/2021 08:00;6553;0;1075;10251;0;273;7365;0;308;6436;0;67
14/01/2021 08:30;6605;4;1042;10162;1;248;7367;1;352;6451;11;73
14/01/2021 09:00;6631;55;1039;10339;16;237;7450;9;369;6505;89;73
14/01/2021 09:30;6621;160;1044;10319;51;240;7411;64;382;6426;219;72
14/01/2021 10:00;6574;283;1111;10241;110;247;7410;142;371;6383;365;65
14/01/2021 10:30;6487;407;1125;10213;167;229;7328;239;375;6290;502;71
14/01/2021 11:00;6389;508;1169;10233;210;244;7336;322;419;6157;616;71
14/01/2021 11:30;6386;574;1174;10315;240;266;7305;334;445;6164;697;78
14/01/2021 12:00;6428;633;1156;10347;262;274;7450;406;507;6293;749;85
14/01/2021 12:30;6459;672;1138;10303;281;286;7396;386;553;6252;776;87
14/01/2021 13:00;6520;698;1189;10312;282;276;7564;409;607;6217;785;83
14/01/2021 13:30;6377;665;1187;10307;259;280;7374;375;649;6214;770;82
14/01/2021 14:00;6275;611;1178;10094;231;289;7485;334;678;6078;729;82
14/01/2021 14:30;6141;573;1196;9929;199;280;7385;284;723;6022;664;82
14/01/2021 15:00;5988;499;1153;9802;161;274;7228;224;779;5900;570;78
14/01/2021 15:30;5948;404;1172;9867;109;276;7226;166;813;5816;454;79
14/01/2021 16:00;5880;281;1175;9853;70;266;7082;119;774;5803;310;79
14/01/2021 16:30;5872;162;1179;9724;32;267;6936;79;777;5757;165;82
14/01/2021 17:00;5938;64;1140;9813;9;251;6962;33;782;5808;47;75
14/01/2021 17:30;6086;9;1149;9937;0;247;6930;6;753;5993;1;66
14/01/2021 18:00;6442;2;1175;10173;0;232;7067;0;713;6365;0;61
14/01/2021 18:30;6688;1;1159;10200;0;245;7304;0;683;6440;0;59
14/01/2021 19:00;6896;1;1151;10419;0;268;7429;0;701;6685;0;59
14/01/2021 19:30;6837;0;1141;10240;0;270;7309;0;695;6706;0;62
14/01/2021 20:00;6631;0;1143;9856;0;263;7156;0;728;6588;0;56
14/01/2021 20:30;6341;0;1159;9629;0;277;6855;0;761;6339;0;55
14/01/2021 21:00;6119;0;1208;9412;0;271;6678;0;766;6128;0;52
14/01/2021 21:30;5944;0;1226;9164;0;261;6488;0;709;5972;0;54
14/01/2021 22:00;5674;0;1239;8959;0;257;6350;0;656;5862;0;59
14/01/2021 22:30;5702;0;1199;9079;0;257;6434;0;632;5826;0;57
14/01/2021 23:00;6052;0;1217;9253;0;245;6645;0;593;6018;0;58
14/01/2021 23:30;5831;0;1216;9344;0;262;6454;0;609;6356;0;56
15/01/2021 00:00;5909;0;1219;9023;0;246;6532;0;604;6133;0;57
15/01/2021 00:30;5656;0;1238;8855;0;259;6513;0;625;5869;0;59
15/01/2021 01:00;5443;0;1241;8608;0;274;6230;0;628;5677;0;62
15/01/2021 01:30;5410;0;1253;8597;0;302;6367;0;636;5702;0;66
15/01/2021 02:00;5377;0;1240;8641;0;305;6251;0;659;5674;0;58
15/01/2021 02:30;5363;0;1234;8705;0;276;6349;0;708;5776;0;56
15/01/2021 03:00;5258;0;1223;8574;0;269;6080;0;694;5542;0;58
15/01/2021 03:30;5168;0;1171;8604;0;271;5989;0;675;5508;0;53
15/01/2021 04:00;5099;0;1214;8456;0;271;5859;0;655;5342;0;65
15/01/2021 04:30;5014;0;1202;8470;0;275;5760;0;599;5321;0;59
15/01/2021 05:00;4975;0;1236;8509;0;291;5862;0;541;5264;0;56
15/01/2021 05:30;5107;0;1241;8802;0;286;6059;0;534;5374;0;58
15/01/2021 06:00;5279;0;1238;8970;0;289;6172;0;540;5438;0;49
15/01/2021 06:30;5616;0;1198;9256;0;285;6594;0;530;5712;0;54
15/01/2021 07:00;5875;0;1193;9527;0;255;6862;0;517;5951;0;69
15/01/2021 07:30;6195;0;1196;9828;0;240;7184;0;547;6142;0;67
15/01/2021 08:00;6340;0;1183;10180;0;266;7405;0;528;6287;0;68
15/01/2021 08:30;6343;3;1151;10235;1;274;7440;0;519;6241;9;67
15/01/2021 09:00;6389;42;1165;10368;5;284;7473;14;472;6362;83;75
15/01/2021 09:30;6396;140;1164;10474;24;270;7516;74;410;6389;189;76
15/01/2021 10:00;6332;260;1146;10507;48;277;7454;214;375;6321;332;75
15/01/2021 10:30;6299;367;1136;10535;56;250;7509;371;334;6252;460;75
15/01/2021 11:00;6228;461;1153;10574;64;233;7350;555;260;6153;557;80
15/01/2021 11:30;6227;541;1156;10735;73;244;7451;701;234;6200;616;74
15/01/2021 12:00;6295;595;1169;10808;83;207;7365;682;210;6224;641;72
15/01/2021 12:30;6320;657;1177;10729;92;197;7351;748;265;6302;639;84
15/01/2021 13:00;6422;684;1184;10848;87;200;7473;597;272;6173;648;73
15/01/2021 13:30;6287;635;1197;10760;83;195;7204;565;268;6223;634;80
15/01/2021 14:00;6213;565;1177;10672;71;194;7233;589;238;6127;596;78
15/01/2021 14:30;6107;527;1173;10499;70;190;7186;475;245;6113;535;78
